CÓDIGO_INSTITUCIÓN_PADRE;CÓDIGO_INSTITUCIÓN;NOMBRE_INSTITUCIÓN;ESTADO_INSTITUCIÓN;CARÁCTER_ACADÉMICO;SECTOR;REGISTRO_UNICO;CÓDIGO_SNIES_DEL_PROGRAMA;CÓDIGO_ANTERIOR_ICFES;NOMBRE_DEL_PROGRAMA;TITULO_OTORGADO;ESTADO_PROGRAMA;JUSTIFICACION;JUSTIFICACION_DETALLADA;RECONOCIMIENTO_DEL_MINISTERIO;RESOLUCIÓN_DE_APROBACIÓN;FECHA_DE_RESOLUCIÓN;VIGENCIA_AÑOS;FECHA_DE_REGISTRO_EN_SNIES;CAMPO_AMPLIO;CAMPO_ESPECÍFIC;CAMPO_DETALLADO;ÁREA_DE_CONOCIMIENTO;NÚCLEO_BÁSICO_DEL_CONOCIMIENTO;NIVEL_ACADÉMICO;NIVEL_DE_FORMACIÓN;MODALIDAD;NÚMERO_CRÉDITOS;NÚMERO_PERIODOS_DE_DURACIÓN;PERIODICIDAD;SE_OFRECE_POR_CICLOS_PROPEDÉUT;PERIODICIDAD_ADMISIONES;PROGRAMA_EN_CONVENIO;DEPARTAMENTO_OFERTA_PROGRAMA;MUNICIPIO_OFERTA_PROGRAMA;COSTO_MATRÍCULA_ESTUD_NUEVOS
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;16867;180646570831100111100;CONTADURIA PUBLICA;CONTADOR PUBLICO;Activo;;;Acreditación de alta calidad;18033;44102;6;37557;Administración de Empresas y Derecho;Educación comercial y administración;Contabilidad e impuestos;Economía, administración, contaduría y afines;Contaduría pública;Pregrado;Universitaria;Presencial;142;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;4243967
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1484;180646570831100111200;CONTADURIA PUBLICA;CONTADOR PUBLICO;Inactivo;;Por anomalias 11-sep-19;Acreditación de alta calidad;4883;40016;4;35875,34838;Administración de Empresas y Derecho;Educación comercial y administración;Contabilidad e impuestos;Economía, administración, contaduría y afines;Contaduría pública;Pregrado;Universitaria;Presencial;;10;Semestral;No;Sin definir;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1483;180643400001100111600;DERECHO;ABOGADO;Activo;;;Registro calificado;15386;43817;8;35875,34838;Administración de Empresas y Derecho;Derecho;Derecho;Ciencias sociales y humanas;Derecho y afines;Pregrado;Universitaria;Presencial;181;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;10821493
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;10688;180643400001300101100;DERECHO;ABOGADO;Activo;;;Acreditación de alta calidad;17320;43826;4;36791,65926;Administración de Empresas y Derecho;Derecho;Derecho;Ciencias sociales y humanas;Derecho y afines;Pregrado;Universitaria;Presencial;181;10;Semestral;No;Semestral;N;Bolívar;Cartagena de Indias;8554238
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;10973;180643400001300101200;DERECHO;ABOGADO;Inactivo;;;n/a;;;;36853,45872;Administración de Empresas y Derecho;Derecho;Derecho;Ciencias sociales y humanas;Derecho y afines;Pregrado;Universitaria;Presencial;164;6;Anual;No;Sin definir;N;Bolívar;Cartagena de Indias;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;8167;180641000011100111100;FILOSOFIA;FILOSOFO;Activo;;;Acreditación de alta calidad;7445;44316;4;36281,44993;Arte y Humanidades;Humanidades (Excepto idiomas);Filosofía y ética;Ciencias sociales y humanas;Filosofía, teología y afines;Pregrado;Universitaria;Presencial;155;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2948778
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;3662;180646280011100111500;INGENIERIA AMBIENTAL;INGENIERO AMBIENTAL;Activo;;;Acreditación de alta calidad;19163;42643;5;35875,34888;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería ambiental, sanitaria y afines;Pregrado;Universitaria;Presencial;160;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5346755
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;5022;180640030001100111100;INGENIERIA DE SISTEMAS;INGENIERO DE SISTEMAS;Activo;;;Acreditación de alta calidad;6761;43644;4;35875,34925;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de sistemas, telemática y afines;Pregrado;Universitaria;Presencial;160;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5346755
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1485;180646700421100111500;INGENIERIA INDUSTRIAL;INGENIERO INDUSTRIAL;Activo;;;Acreditación de alta calidad;9689;43719;4;35875,34838;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Presencial;160;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5346755
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;5023;180646210001100111500;INGENIERIA MECANICA;INGENIERO MECANICO;Activo;;;Acreditación de alta calidad;18032;44102;6;35875,34925;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Mecánica y profesiones afines a la metalistería;Ingeniería, arquitectura, urbanismo y afines;Ingeniería mecánica y afines;Pregrado;Universitaria;Presencial;160;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5346755
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1486;180646690001100111100;INGENIERIA METALURGICA;INGENIERO METALURGICO;Inactivo;;;n/a;;;;35875,34838;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Mecánica y profesiones afines a la metalistería;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de minas, metalurgia y afines;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1482;180645745401100111200;LICENCIATURA EN BIOLOGIA Y QUIMICA;LICENCIADO EN BIOLOGIA Y QUIMICA;Inactivo;;;n/a;;;;35875,34837;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1479;180643703001100111200;LICENCIATURA EN CIENCIAS SOCIALES;LICENCIADO EN CIENCIAS SOCIALES;Inactivo;;;n/a;;;;35875,34837;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;11516;180645003701100111100;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;LICENCIADO(A) EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;Inactivo;;;Registro calificado;1064;36651;7;36973,62101;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;4347;180646130701100111100;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTES;LICENCIADO EN EDUCACION BASICA  CON ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTES;Inactivo;;;Acreditación de alta calidad;11960;42537;4;35875,34909;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;170;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;10550;180643724001100111100;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES E IDIOMAS;LICENCIADO EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES E IDIOMAS;Inactivo;;;Acreditación de alta calidad;11938;42537;4;36747,39242;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;170;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;14539;180646130701100111200;LICENCIATURA EN EDUCACION FISICA;LICENCIADO EN EDUCACION FISICA;Inactivo;;;n/a;;;;37221;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;106517;106517;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTES;LICENCIADO EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTES;Activo;;;Acreditación de alta calidad;21309;44146;4;43022,29229;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;3661408
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;106803;106803;LICENCIATURA EN EDUCACIÓN INFANTIL;LICENCIADO EN EDUCACIÓN INFANTIL;Activo;;;Acreditación de alta calidad;27554;43076;4;43202,42925;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;106394;106394;LICENCIATURA EN ESPAÑOL Y LENGUAS EXTRANJERAS;LICENCIADO EN ESPAÑOL Y LENGUAS EXTRANJERAS;Activo;;;Acreditación de alta calidad;7446;44316;4;42953,29628;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;3933366
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1480;180644003701100111200;LICENCIATURA EN FILOLOGIA E IDIOMAS;LICENCIADO EN FILOLOGIA E IDIOMAS;Inactivo;;;n/a;;;;35875,34837;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1481;180645305101100111200;LICENCIATURA EN FISICA Y MATEMATICAS;LICENCIADO EN FISICA Y MATEMATICAS;Inactivo;;;n/a;;;;35875,34837;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;2813;180644103701100111100;LICENCIATURA EN INGLES;LICENCIADO EN INGLES;Inactivo;;;n/a;;;;35875,34868;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;10511;180645103701100111200;LICENCIATURA EN MATEMATICAS;LICENCIADO EN MATEMATICAS;Inactivo;;;Registro calificado;2092;36724;7;36733,67519;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;19098;180643720001100111100;LICENCIATURA EN PEDAGOGIA INFANTIL;LICENCIADO EN PEDAGOGIA INFANTIL;Inactivo;;;Acreditación de alta calidad;27554;43076;4;37663;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;170;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;52543;52543;MERCADEO;PROFESIONAL EN MERCADEO;Activo;;;Registro calificado;3685;38905;7;39099;Administración de Empresas y Derecho;Educación comercial y administración;Mercadotecnia y publicidad;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;157;9;Semestral;No;Semestral;N;Bolívar;Cartagena de Indias;2833682
1806;1806;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;109176;109176;NEGOCIOS INTERNACIONALES;PROFESIONAL EN NEGOCIOS INTERNACIONALES;Activo;;;Registro calificado;15493;43817;7;43867,62245;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;150;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;53081;53081;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Inactivo;;Se inactiva por vencimiento de registro calificado;n/a;;;;39360;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;153;10;Semestral;No;Semestral;N;Bolívar;Cartagena de Indias;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;90495;90495;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Activo;;;Registro calificado;21984;42696;7;40324;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;143;8;Semestral;No;Semestral;N;Risaralda;Pereira;3527493
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1494;180746580007600111100;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Activo;;;Acreditación de alta calidad;16807;42601;6;35875,34838;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;143;8;Semestral;No;Semestral;N;Valle del Cauca;Cali;4371150
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;13370;180746570837600111200;CONTADURIA PUBLICA;CONTADOR PUBLICO;Activo;;;Acreditación de alta calidad;8347;43686;6;37162;Administración de Empresas y Derecho;Educación comercial y administración;Contabilidad e impuestos;Economía, administración, contaduría y afines;Contaduría pública;Pregrado;Universitaria;Presencial;142;8;Semestral;No;Semestral;N;Valle del Cauca;Cali;3960600
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1493;180743400007600111500;DERECHO;ABOGADO;Activo;;;Registro calificado;16695;43385;7;35875,34838;Administración de Empresas y Derecho;Derecho;Derecho;Ciencias sociales y humanas;Derecho y afines;Pregrado;Universitaria;Presencial;181;10;Semestral;No;Semestral;N;Valle del Cauca;Cali;9080400
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;54039;54039;ECONOMIA;ECONOMISTA;Activo;;Renovaci¿n rc res.17749 de 6-dic-2013;Registro calificado;17749;41614;8,5;39727;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Economía;Economía, administración, contaduría y afines;Economía;Pregrado;Universitaria;Presencial;144;8;Semestral;No;Semestral;N;Valle del Cauca;Cali;4022550
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;12632;180743323827600111200;ECONOMIA Y NEGOCIOS INTERNACIONALES;ECONOMISTA EN NEGOCIOS INTERNACIONALES;Inactivo;;;Registro calificado;3166;38884;7;37109;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Economía;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;182;10;Semestral;No;Sin definir;N;Valle del Cauca;Cali;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;8559;180746100737600111100;ENFERMERIA;ENFERMERA(O);Activo;;;Acreditación de alta calidad;29148;43095;8;36355,38772;Salud y Bienestar;Salud;Enfermería y partería;Ciencias de la salud;Enfermería;Pregrado;Universitaria;Presencial;167;9;Semestral;No;Semestral;N;Valle del Cauca;Cali;6451200
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;11584;180740030007600111500;INGENIERIA DE SISTEMAS;INGENIERO DE SISTEMAS;Activo;;;Registro calificado;2730;43542;7;36983,44763;Tecnologías de la Información y la Comunicación (TIC);Tecnologías de la Información y la Comunicación (TIC);Desarrollo y análisis de software y aplicaciones;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de sistemas, telemática y afines;Pregrado;Universitaria;Presencial;160;10;Semestral;No;Semestral;N;Valle del Cauca;Cali;5015850
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;11585;180740030007600111200;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;INGENIERO EN SISTEMAS Y TELECOMUNICACIONES;Inactivo;;;n/a;;;;36983,47058;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de sistemas, telemática y afines;Pregrado;Universitaria;Presencial;;10;Semestral;No;Sin definir;N;Valle del Cauca;Cali;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;54334;54334;INGENIERIA INDUSTRIAL;INGENIERO INDUSTRIAL;Activo;;;Registro calificado;2470;42410;7;39828,6217;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y procesos químicos;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Presencial;160;10;Semestral;No;Semestral;N;Valle del Cauca;Cali;5040000
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;5216;180745745407600113400;LICENCIATURA EN BIOLOGIA Y QUIMICA;LICENCIADO EN BIOLOGIA Y QUIMICA;Inactivo;;;n/a;;;;35875,34929;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;8;Semestral;No;Semestral;N;Valle del Cauca;Cali;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;5209;180743703007600113400;LICENCIATURA EN CIENCIAS SOCIALES;LICENCIADO EN CIENCIAS SOCIALES;Inactivo;;;n/a;;;;35875,34929;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;8;Semestral;No;Semestral;N;Valle del Cauca;Cali;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;15976;180743723007600113100;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES;LICENCIADO EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES;Inactivo;;;Registro calificado;807;37363;12;37433,49579;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;165;10;Semestral;No;Semestral;N;Valle del Cauca;Cali;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;5212;180744003707600113100;LICENCIATURA EN FILOLOGIA E IDIOMAS;LICENCIADO EN FILOLOGIA E IDIOMAS;Inactivo;;;n/a;;;;35875,34929;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;8;Semestral;No;Semestral;N;Valle del Cauca;Cali;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;5206;180745305107600113400;LICENCIATURA EN FISICA Y MATEMATICAS;LICENCIADO EN FISICA Y MATEMATICAS;Inactivo;;;n/a;;;;35875,34929;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;;8;Semestral;No;Semestral;N;Valle del Cauca;Cali;
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;1492;180746100007600111100;MEDICINA;MEDICO;Activo;;;Acreditación de alta calidad;17740;43419;6;35875,34838;Salud y Bienestar;Salud;Medicina;Ciencias de la salud;Medicina;Pregrado;Universitaria;Presencial;281;12;Semestral;No;Semestral;N;Valle del Cauca;Cali;15813530
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;52206;52206;MERCADEO;PROFESIONAL EN MERCADEO;Activo;;;Registro calificado;17766;41614;8,5;38903;Administración de Empresas y Derecho;Educación comercial y administración;Mercadotecnia y publicidad;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;141;8;Semestral;No;Semestral;N;Valle del Cauca;Cali;3995250
1806;1807;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;53583;53583;PSICOLOGÍA;PSICÓLOGO(A);Activo;;;Registro calificado;3272;42076;7;39553;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Psicología;Ciencias sociales y humanas;Psicología;Pregrado;Universitaria;Presencial;172;10;Semestral;No;Semestral;N;Valle del Cauca;Cali;5587050
1806;1808;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;54529;54529;ADMINISTRACION DE NEGOCIOS INTERNACIONALES;PROFESIONAL EN ADMINISTRACION DE NEGOCIOS INTERNACIONALES;Activo;;;Registro calificado;1219;42397;7;39902;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;143;8;Semestral;No;Semestral;N;Atlántico;Barranquilla;3154807
1806;1808;UNIVERSIDAD LIBRE;Activa;Universidad;Privado;;53080;53080;BACTERIOLOGIA;BACTERIOLOGO/A;Activo;;;Registro calificado;1381;42038;7;39360;Salud y Bienestar;Salud;Tecnología de diagnóstico y tratamiento médico;Ciencias de la salud;Bacteriología;Pregrado;Universitaria;Presencial;157;9;Semestral;No;Semestral;N;Atlántico;Barranquilla;6616277
